row;col;UP;ElevP50;ARMFR;ElevP90
40;34;52I220;19.825;69.0648;28.7449
40;35;52I220;18.9333;68.0372;27.9749
40;36;52I220;15.1818;66.0476;28.1806
40;37;52I220;19.9818;67.2286;28.4519
40;38;52I220;10.2352;61.6769;28.3163
40;39;52I220;23.3209;66.0249;28.5714
40;40;52I220;10.7071;62.046;28.1896
40;41;52I220;21.5804;65.5611;28.5024
40;42;52I220;13.4214;63.2862;28.6912
40;43;52I220;21.2583;65.4326;28.3478
40;44;52I220;22.1853;68.054;28.4065
40;45;52I220;13.9816;64.8276;28.2806
40;46;52I220;15.2815;65.2302;28.7834
40;47;52I220;21.0729;67.3576;29.0474
40;48;52I220;14.7189;65.2107;28.9467
40;49;52I220;8.1119;59.9385;27.4697
39;13;52I220;10.4096;59.4961;28.3314
39;14;52I220;19.806;66.7229;28.134
39;15;52I220;22.0299;69.9828;27.5249
39;16;52I220;21.9285;68.3503;27.6536
39;17;52I220;18.8656;67.9089;27.7757
39;18;52I220;9.1318;61.3144;27.5517
39;19;52I220;8.3379;62.4516;27.7828
39;20;52I220;11.5883;63.5174;27.9099
39;21;52I220;12.5795;63.2792;28.4016
39;22;52I220;12.0573;63.7069;28.0172
39;23;52I220;20.1536;67.9574;28.8074
39;24;52I220;23.0397;72.0085;27.1279
39;25;52I220;20.6648;69.5809;27.8488
39;26;52I220;14.5461;64.3501;27.8688
39;27;52I220;10.0818;61.7412;27.4501
39;28;52I220;16.6798;66.0704;27.5001
39;29;52I220;11.358;61.543;27.4803
39;30;52I220;16.486;65.0091;28.9731
39;31;52I220;16.8201;69.138;28.5209
39;32;52I220;19.8706;67.6343;27.469
39;33;52I220;15.93;65.9893;27.1621
39;34;52I220;21.3324;69.7326;27.3313
39;35;52I220;22.1705;68.4319;27.3247
39;36;52I220;23.617;68.7334;27.7165
39;37;52I220;19.9356;65.4159;28.6291
39;38;52I220;11.303;62.7391;28.4218
39;39;52I220;4.7081;57.5925;28.366
39;40;52I220;6.1475;60.2361;28.4417
39;41;52I220;12.6054;64.1923;28.208
39;42;52I220;21.4547;67.2661;28.7049
39;43;52I220;22.585;68.7394;28.5428
39;44;52I220;22.9852;69.0867;28.5336
39;45;52I220;18.7586;67.2425;28.8994
39;46;52I220;12.008;63.8628;28.6836
39;47;52I220;14.5878;64.8761;28.887
39;48;52I220;10.817;63.5444;28.8102
39;49;52I220;8.3706;55.0218;27.245
38;14;52I220;11.8135;62.6348;27.5372
38;15;52I220;22.3845;69.2201;27.3044
38;16;52I220;14.4772;64.8284;27.7798
38;17;52I220;8.4372;61.8895;27.836
38;18;52I220;9.4661;63.216;28.0757
38;19;52I220;15.4355;65.0468;28.0429
38;20;52I220;9.6376;61.128;28.3004
38;21;52I220;11.5295;61.2274;28.5666
38;22;52I220;18.9908;65.6315;27.9832
38;23;52I220;21.6992;70.4287;28.2132
38;24;52I220;19.8126;66.6326;27.8271
38;25;52I220;19.4345;66.9135;27.7299
38;26;52I220;24.3622;68.3794;27.5769
38;27;52I220;22.7013;67.7931;27.4154
38;28;52I220;20.2733;65.9051;27.4006
38;29;52I220;21.1658;65.7933;27.4108
38;30;52I220;17.2732;63.5443;28.1878
38;31;52I220;16.6563;66.7509;28.2474
38;32;52I220;10.5612;64.1283;27.8315
38;33;52I220;12.7299;64.8919;28.2259
38;34;52I220;12.5353;64.5495;27.0639
38;35;52I220;23.1606;69.3834;27.9732
38;36;52I220;24.3927;71.0933;27.6728
38;37;52I220;12.7589;63.1937;27.9813
38;38;52I220;12.2687;61.3687;28.7356
38;39;52I220;3.0444;57.3864;27.9427
38;40;52I220;14.0114;65.006;28.0755
38;41;52I220;21.9701;67.3126;28.1054
38;42;52I220;14.871;64.6296;28.5807
38;43;52I220;15.186;65.2098;28.8626
38;44;52I220;15.4476;65.0663;28.6848
38;45;52I220;17.6133;65.4306;29.0339
38;46;52I220;14.8856;65.7755;29.1094
38;47;52I220;8.3857;60.2007;29.3252
38;48;52I220;8.001;60.7516;29.3946
37;14;52I220;4.3348;60.6354;27.0323
37;15;52I220;17.9957;65.0984;27.29
37;16;52I220;16.1758;65.4503;27.142
37;17;52I220;18.1293;66.2494;27.3504
37;18;52I220;12.4118;63.8258;27.6669
37;19;52I220;12.6921;64.5006;27.5528
37;20;52I220;12.0669;63.2355;28.1707
37;21;52I220;23.008;67.25;28.4941
37;22;52I220;23.5915;67.8981;28.324
37;23;52I220;21.4753;66.335;28.3391
37;24;52I220;23.7755;70.7347;28.6122
37;25;52I220;21.1865;70.421;28.5833
37;26;52I220;16.8704;66.2876;27.6371
37;27;52I220;20.1513;66.0089;28.0533
37;28;52I220;22.8416;66.0146;28.3757
37;29;52I220;19.6424;64.8247;28.4914
37;30;52I220;9.0417;58.4842;28.4487
37;31;52I220;11.9805;63.2507;27.461
37;32;52I220;16.3379;66.1805;27.6143
37;33;52I220;16.7946;65.4249;27.6397
37;34;52I220;22.686;71.1332;27.0857
37;35;52I220;14.0735;64.8419;27.3924
37;36;52I220;20.2435;67.8235;27.1721
37;37;52I220;10.2412;61.3074;27.786
37;38;52I220;15.6642;62.5328;28.6082
37;39;52I220;4.7344;59.9265;28.4204
37;40;52I220;14.8443;65.5886;28.082
37;41;52I220;18.4656;67.5696;28.15
37;42;52I220;12.9877;63.9771;28.455
37;43;52I220;18.2493;66.4205;28.6487
37;44;52I220;13.7416;63.5632;28.363
37;45;52I220;11.4954;61.2486;28.4989
37;46;52I220;12.1705;63.15;28.3811
37;47;52I220;9.0041;62.9776;28.6125
37;48;52I220;10.4631;63.6281;28.626
36;14;52I220;8.8879;60.3365;27.6994
36;15;52I220;16.2036;66.8195;28.2409
36;16;52I220;22.1865;67.8531;27.7617
36;17;52I220;19.403;66.2308;27.7018
36;18;52I220;22.419;70.9175;27.4429
36;19;52I220;20.5248;67.3038;28.4596
36;20;52I220;13.5006;65.6426;27.747
36;21;52I220;22.8139;67.5592;27.7552
36;22;52I220;21.7536;71.1225;27.8757
36;23;52I220;22.9795;70.4458;28.5751
36;24;52I220;22.4012;67.8418;28.4501
36;25;52I220;23.5886;68.5452;27.839
36;26;52I220;15.4812;63.8621;28.717
36;27;52I220;17.364;64.8341;28.5345
36;28;52I220;13.9236;64.611;27.8948
36;29;52I220;23.3412;68.3214;28.4608
36;30;52I220;14.8915;63.7241;28.522
36;31;52I220;20.7662;68.9002;28.4901
36;32;52I220;22.768;68.9804;27.2398
36;33;52I220;24.2252;68.8126;28.2662
36;34;52I220;20.4756;66.8999;28.5497
36;35;52I220;15.2896;64.8327;28.2166
36;36;52I220;22.68;67.6621;28.3593
36;37;52I220;11.1432;64.9828;27.9021
36;38;52I220;10.9422;60.8525;28.8463
36;39;52I220;0.5661;59.3209;28.1397
36;40;52I220;12.8816;63.1198;27.967
36;41;52I220;14.9142;63.6372;28.4145
36;42;52I220;13.8943;63.888;28.3959
36;43;52I220;10.2792;60.995;28.1638
36;44;52I220;15.2595;64.0951;28.506
36;45;52I220;9.7314;60.944;27.2883
36;46;52I220;8.5139;59.5078;27.317
36;47;52I220;9.6102;62.8491;28.4056
36;48;52I220;10.0406;62.6154;28.6413
35;15;52I220;10.775;62.3121;28.8586
35;16;52I220;12.9622;63.5033;29.1493
35;17;52I220;20.1664;66.1538;28.368
35;18;52I220;24.5106;72.6861;28.3348
35;19;52I220;18.6205;69.0528;28.1815
35;20;52I220;19.9268;69.1734;27.1923
35;21;52I220;20.7053;68.4881;28.2184
35;22;52I220;18.8227;68.6398;28.0214
35;23;52I220;22.2877;67.0633;28.7589
35;24;52I220;12.9813;63.6259;28.2392
35;25;52I220;22.9777;72.5061;27.7125
35;26;52I220;20.7022;66.913;28.0394
35;27;52I220;24.2922;72.0148;28.5312
35;28;52I220;24.3923;67.0833;28.1982
35;29;52I220;14.2512;64.265;27.8509
35;30;52I220;24.1037;69.7313;28.4985
35;31;52I220;23.5159;69.8715;29.2329
35;32;52I220;23.1424;69.0528;27.978
35;33;52I220;23.5507;68.1627;28.5662
35;34;52I220;12.7298;65.0733;28.2912
35;35;52I220;21.4225;67.1981;28.1523
35;36;52I220;13.9781;64.5057;28.4835
35;37;52I220;10.9866;65.3249;26.9665
35;38;52I220;0.4324;58.1477;28.0757
35;39;52I220;11.4854;64.975;27.4889
35;40;52I220;10.8065;62.3484;27.6896
35;41;52I220;12.2053;64.0296;27.7289
35;42;52I220;13.9922;64.2313;28.0337
35;43;52I220;7.0304;59.9568;27.6046
35;44;52I220;8.4751;60.631;27.7451
35;45;52I220;9.2287;63.6488;26.3787
35;46;52I220;10.9712;63.5762;27.9391
35;47;52I220;10.1208;62.0258;29.6469
34;15;52I220;15.0399;65.3859;29.3884
34;16;52I220;20.1285;66.9286;29.3463
34;17;52I220;23.1516;70.692;28.5196
34;18;52I220;23.0961;68.4308;28.341
34;19;52I220;21.6008;68.6803;28.088
34;20;52I220;15.8155;63.3452;28.2534
34;21;52I220;14.7627;65.145;28.8885
34;22;52I220;18.6258;68.2729;28.3609
34;23;52I220;23.5127;68.5882;28.4805
34;24;52I220;21.7176;69.6096;27.7818
34;25;52I220;22.8134;71.0486;27.2714
34;26;52I220;22.4528;69.1292;27.6409
34;27;52I220;20.8041;68.8943;28.1692
34;28;52I220;13.4355;64.1008;28.127
34;29;52I220;10.9745;62.8356;28.438
34;30;52I220;23.3237;70.2659;28.142
34;31;52I220;24.1033;69.6763;28.9966
34;32;52I220;9.3739;62.3144;27.8115
34;33;52I220;22.4927;68.4098;28.3268
34;34;52I220;21.4066;66.7848;27.6835
34;35;52I220;9.2678;63.0883;27.3627
34;36;52I220;10.5107;62.9297;27.1787
34;37;52I220;6.7907;62.5;24.813
34;38;52I220;1.6172;58.661;27.4309
34;39;52I220;0.2431;56.373;26.6632
34;40;52I220;7.5359;61.0635;26.7741
34;41;52I220;12.2001;63.5764;27.5047
34;42;52I220;14.966;64.0914;27.9327
34;43;52I220;8.9077;61.2794;26.9117
34;44;52I220;10.7723;62.7818;26.4939
34;45;52I220;8.7013;64.4487;24.6688
34;46;52I220;11.1766;66.7952;24.2202
34;47;52I220;13.2227;68.2706;28.7242
33;15;52I220;9.5616;62.0121;28.9508
33;16;52I220;21.1042;67.535;28.3947
33;17;52I220;18.9333;66.055;28.7004
33;18;52I220;9.3242;61.5366;28.5405
33;19;52I220;16.6047;67.425;28.6524
33;20;52I220;22.5604;71.9259;27.8956
33;21;52I220;22.0158;68.6878;28.439
33;22;52I220;23.7979;68.9595;28.221
33;23;52I220;21.5034;66.9982;28.122
33;24;52I220;14.5881;64.9538;26.7656
33;25;52I220;22.9448;71.5895;26.5636
33;26;52I220;18.6644;65.1406;27.7376
33;27;52I220;19.593;69.3428;28.1136
33;28;52I220;11.9315;64.0152;28.0003
33;29;52I220;21.359;67.8961;27.9762
33;30;52I220;16.8935;67.3125;27.069
33;31;52I220;22.3979;69.7156;28.61
33;32;52I220;19.0042;67.7466;27.0703
33;33;52I220;12.7134;66.7963;26.9099
33;34;52I220;8.1594;63.8042;28.024
33;35;52I220;5.2943;57.9795;26.9805
33;36;52I220;8.8496;61.2079;26.3593
33;37;52I220;3.7527;60.2066;24.7532
33;38;52I220;6.9117;61.0069;26.9016
33;39;52I220;8.0796;62.5625;26.4776
33;40;52I220;9.4104;61.5278;26.7614
33;41;52I220;18.6231;66.1465;27.5231
33;42;52I220;8.9738;60.9391;28.0733
33;43;52I220;7.4606;60.0163;27.5797
33;44;52I220;9.2175;61.7322;26.9356
33;45;52I220;12.2492;68.3661;25.7199
33;46;52I220;13.5331;67.3302;27.0123
33;47;52I220;13.87;67.5105;26.888
32;15;52I220;16.223;65.0036;28.4854
32;16;52I220;14.9523;64.9661;28.2467
32;17;52I220;19.1734;66.0315;28.0687
32;18;52I220;21.2549;69.9297;28.1086
32;19;52I220;22.5374;68.5768;27.16
32;20;52I220;22.666;68.5484;28.0711
32;21;52I220;22.0455;66.972;28.0198
32;22;52I220;20.8072;67.7822;27.7471
32;23;52I220;19.7235;65.6825;27.1298
32;24;52I220;24.2907;69.8191;27.3131
32;25;52I220;21.1677;69.0646;27.9488
32;26;52I220;18.4814;64.7078;28.0344
32;27;52I220;21.2416;68.3556;28.0509
32;28;52I220;19.4733;66.5399;28.1197
32;29;52I220;16.4755;65.417;28.4422
32;30;52I220;23.0276;73.7108;27.0089
32;31;52I220;21.6049;66.1344;28.382
32;32;52I220;21.6854;69.6759;28.427
32;33;52I220;14.454;67.9402;27.4991
32;34;52I220;19.4767;67.1084;27.5189
32;35;52I220;13.8404;66.0393;26.8581
32;36;52I220;8.9605;63.3774;24.8692
32;37;52I220;6.1299;61.7583;25.3717
32;38;52I220;3.2972;61.3671;25.1704
32;39;52I220;3.2498;61.0247;25.5284
32;40;52I220;10.2031;61.8523;27.3671
32;41;52I220;14.4369;64.3947;27.952
32;42;52I220;11.0889;62.1386;28.0538
32;43;52I220;11.7859;62.5183;27.5301
32;44;52I220;13.0278;63.328;27.4398
32;45;52I220;9.7469;61.4578;27.2487
32;46;52I220;10.885;61.3704;27.8241
31;15;52I220;24.3353;69.3317;28.9247
31;16;52I220;22.6292;66.8749;27.8622
31;17;52I220;18.8251;67.8183;28.317
31;18;52I220;23.8531;70.5679;28.4305
31;19;52I220;22.3737;67.3059;28.0906
31;20;52I220;10.4812;62.371;28.1362
31;21;52I220;8.2219;62.5704;27.3334
31;22;52I220;14.3159;64.7136;26.8489
31;23;52I220;15.0291;64.1497;27.4257
31;24;52I220;19.1278;67.2052;27.5269
31;25;52I220;23.0959;69.8023;27.9816
31;26;52I220;20.2071;66.3313;27.9688
31;27;52I220;21.6201;69.8377;27.9037
31;28;52I220;20.6998;70.9433;28.0902
31;29;52I220;22.9355;71.5144;27.6863
31;30;52I220;21.3947;69.2552;27.019
31;31;52I220;22.8867;71.0577;28.1762
31;32;52I220;14.1754;67.0785;27.2681
31;33;52I220;13.1316;65.9773;26.9201
31;34;52I220;18.6172;66.6187;27.5833
31;35;52I220;14.2628;65.6932;26.776
31;36;52I220;8.8066;63.9845;24.7907
31;37;52I220;4.118;61.3792;24.7449
31;38;52I220;4.0256;62.0033;24.6822
31;39;52I220;0.1615;57.1937;24.4304
31;40;52I220;0.3711;58.2831;26.2069
31;41;52I220;4.1872;59.3894;27.2152
31;42;52I220;3.5363;56.8713;27.6892
31;43;52I220;5.2195;57.7924;27.8331
31;44;52I220;9.0276;62.4975;27.4703
31;45;52I220;8.4484;62.0629;27.5709
31;46;52I220;8.5775;58.0511;27.8927
30;14;52I220;0.1588;63.6364;28.9012
30;15;52I220;11.0047;64.9345;28.1407
30;16;52I220;19.4161;65.083;27.6639
30;17;52I220;22.787;65.9568;28.2979
30;18;52I220;22.7652;67.0864;28.0895
30;19;52I220;19.6471;67.0582;28.0229
30;20;52I220;18.2738;64.3331;28.4208
30;21;52I220;14.074;64.4786;28.4351
30;22;52I220;19.0106;67.2318;27.9284
30;23;52I220;22.9425;68.8882;28.3348
30;24;52I220;17.7389;66.3239;27.4874
30;25;52I220;18.0804;68.5217;27.4887
30;26;52I220;13.824;65.9705;27.3965
30;27;52I220;18.5651;67.5372;27.9644
30;28;52I220;21.6575;70.2107;28.2426
30;29;52I220;15.4383;67.0141;28.1238
30;30;52I220;19.7122;67.5613;27.5424
30;31;52I220;9;63.0622;28.5576
30;32;52I220;10.4478;63.1932;27.7083
30;33;52I220;13.9539;65.4969;27.4416
30;34;52I220;9.6807;62.2439;28.2742
30;35;52I220;1.1918;60.2002;25.3662
30;36;52I220;3.4767;63.5187;24.5298
30;37;52I220;0.1281;57.8536;25.8525
30;38;52I220;0.1033;54.3414;25.1205
30;39;52I220;0.2122;57.9648;23.8651
30;40;52I220;0.3289;59.8529;24.0351
30;41;52I220;4.3857;60.9418;24.7502
30;42;52I220;0.3533;59.2526;25.9418
30;43;52I220;7.5746;62.6386;26.3718
30;44;52I220;10.4827;63.3708;28.1714
30;45;52I220;7.6055;61.8037;28.6241
30;46;52I220;6.7206;57.796;28.6835
29;13;52I220;14.2051;65.8537;27.2558
29;14;52I220;13.2836;65.9745;27.8013
29;15;52I220;11.4627;62.8626;28.3727
29;16;52I220;16.3453;64.6183;28.112
29;17;52I220;14.8328;64.1509;27.9624
29;18;52I220;14.7795;64.2913;28.6843
29;19;52I220;20.527;66.7194;27.8231
29;20;52I220;21.7972;67.5273;27.2514
29;21;52I220;21.7992;66.9698;27.8401
29;22;52I220;20.7881;66.6703;28.5547
29;23;52I220;11.4209;63.5782;28.4746
29;24;52I220;18.3435;66.3732;28.2905
29;25;52I220;22.2921;70.1904;27.9317
29;26;52I220;20.7313;68.8596;27.535
29;27;52I220;17.5744;67.3992;27.3481
29;28;52I220;20.3465;69.502;27.6444
29;29;52I220;13.7906;65.9362;27.2861
29;30;52I220;9.7924;64.4799;27.7098
29;31;52I220;21.1891;67.6069;28.4872
29;32;52I220;5.9648;59.5783;28.2953
29;33;52I220;11.2592;63.276;28.1469
29;34;52I220;9.4061;62.4586;26.9809
29;35;52I220;0.1479;56.7683;24.4056
29;36;52I220;1.4933;60.0623;24.3822
29;37;52I220;9.3186;63.5831;25.6777
29;38;52I220;0.1835;56.5666;24.9385
29;39;52I220;0.1926;57.553;24.433
29;40;52I220;0.2811;60.1497;23.7795
29;41;52I220;5.8663;62.5416;26.1646
29;42;52I220;9.8358;63.9379;26.9664
29;43;52I220;5.0626;60.7456;25.687
29;44;52I220;9.0374;63.1237;27.3917
29;45;52I220;11.0536;60.133;27.7945
29;46;52I220;7.1961;59.1475;28.2914
28;12;52I220;13.3327;64.3672;26.5677
28;13;52I220;10.6613;63.4469;27.0333
28;14;52I220;23.0938;68.3508;27.6601
28;15;52I220;11.1936;63.4365;28.2848
28;16;52I220;15.4166;64.9015;28.1119
28;17;52I220;9.9506;61.7799;28.1491
28;18;52I220;17.1066;66.6406;28.4051
28;19;52I220;22.3972;68.7019;28.1561
28;20;52I220;14.3297;64.6397;27.0388
28;21;52I220;14.699;65.1232;27.3279
28;22;52I220;17.7908;64.6025;27.0413
28;23;52I220;15.6129;64.7237;28.2807
28;24;52I220;9.131;60.2533;28.4219
28;25;52I220;17.5694;67.0873;27.8683
28;26;52I220;15.4098;66.3467;27.9336
28;27;52I220;15.6464;66.7685;27.0698
28;28;52I220;14.521;65.8339;27.3892
28;29;52I220;19.141;66.3484;27.0294
28;30;52I220;21.5867;68.7481;27.4178
28;31;52I220;12.9894;64.1602;28.2649
28;32;52I220;10.9663;63.6009;27.9261
28;33;52I220;10.2678;63.1501;28.1064
28;34;52I220;9.1184;61.3729;27.8959
28;35;52I220;0.1918;58.6595;24.7411
28;36;52I220;0.1098;55.2748;24.0626
28;37;52I220;0.1873;61.1315;24.5325
28;38;52I220;0.1804;58.0478;25.2847
28;39;52I220;5.1851;59.9979;25.8663
28;40;52I220;8.4578;64.3271;23.9462
28;41;52I220;7.4585;61.3078;27.0694
28;42;52I220;0.1833;56.058;25.5296
28;43;52I220;7.8809;62.8826;27.5375
28;44;52I220;7.3754;61.2738;28.5247
28;45;52I220;7.9673;60.415;28.9627
28;46;52I220;5.6606;59.2847;29.018
28;47;52I220;13.3805;63.4279;29.0999
27;12;52I220;7.2061;60.3519;26.2924
27;13;52I220;11.0439;63.0201;27.2759
27;14;52I220;18.7668;64.9794;27.7881
27;15;52I220;15.193;63.5108;28.0501
27;16;52I220;10.9377;61.8258;27.8696
27;17;52I220;16.9526;66.0019;28.352
27;18;52I220;14.2102;64.1535;28.3305
27;19;52I220;7.2745;60.4658;28.383
27;20;52I220;8.4438;60.8621;28.0519
27;21;52I220;12.5604;65.404;27.8483
27;22;52I220;5.994;60.2885;27.0822
27;23;52I220;19.8523;67.6406;27.3334
27;24;52I220;18.2415;66.8308;27.6326
27;25;52I220;22.9494;67.1227;28.1635
27;26;52I220;17.5497;65.4286;28.5214
27;27;52I220;21.8282;69.2405;28.0812
27;28;52I220;20.112;67.9988;27.8337
27;29;52I220;21.9814;68.4242;27.5198
27;30;52I220;15.719;66.8148;27.9283
27;31;52I220;10.9883;63.2095;28.5468
27;32;52I220;15.0542;65.8569;28.5725
27;33;52I220;11.4904;63.703;28.1568
27;34;52I220;14.7113;66.034;28.0456
27;35;52I220;3.9727;60.0565;25.2886
27;36;52I220;1.2718;59.2263;25.0293
27;37;52I220;0.1403;59.334;24.115
27;38;52I220;3.963;59.7161;26.2552
27;39;52I220;10.6168;61.967;26.7955
27;40;52I220;7.2472;60.1435;26.4862
27;41;52I220;13.2676;62.7861;28.0042
27;42;52I220;10.1895;62.5664;27.9821
27;43;52I220;15.1557;66.7762;28.3586
27;44;52I220;9.7999;62.5312;28.1964
27;45;52I220;8.2105;60.7216;28.7464
27;46;52I220;10.8137;63.0681;29.033
27;47;52I220;6.8757;60.622;27.3116
27;48;52I220;0.057;17.5532;23.4362
26;11;52I220;2.913;60;25.8871
26;12;52I220;13.5068;63.1229;25.7742
26;13;52I220;14.301;63.7408;27.0521
26;14;52I220;18.255;64.3458;27.6989
26;15;52I220;21.3289;66.1765;27.7822
26;16;52I220;15.2429;64.2154;28.2396
26;17;52I220;11.5576;62.7988;28.2329
26;18;52I220;18.1313;65.6962;28.5585
26;19;52I220;11.5588;63.1455;28.4766
26;20;52I220;14.5441;64.7199;28.2521
26;21;52I220;11.4658;63.2519;28.2818
26;22;52I220;19.1155;66.9005;28.469
26;23;52I220;20.7637;67.6121;27.973
26;24;52I220;21.7882;67.6894;27.1667
26;25;52I220;19.2215;66.4764;27.3889
26;26;52I220;21.6106;67.4699;28.0753
26;27;52I220;23.0708;68.1089;28.4553
26;28;52I220;22.4658;66.6469;28.8551
26;29;52I220;20.2431;68.5439;27.374
26;30;52I220;23.1788;70.4325;28.2285
26;31;52I220;13.2478;65.1973;27.7024
26;32;52I220;15.0695;66.4518;28.7119
26;33;52I220;9.0161;60.6226;28.4959
26;34;52I220;14.3306;65.9178;26.9531
26;35;52I220;4.7821;60.8818;25.5016
26;36;52I220;0.215;59.9765;24.7547
26;37;52I220;0.1467;59.5898;24.1085
26;38;52I220;1.7212;54.1898;26.7236
26;39;52I220;5.7093;58.0726;26.8485
26;40;52I220;13.0328;62.8482;27.5193
26;41;52I220;11.4134;62.7355;27.8257
26;42;52I220;21.3681;69.7368;28.3917
26;43;52I220;11.2589;60.5536;29.1931
26;44;52I220;10.8173;61.0925;28.1997
26;45;52I220;7.2069;59.331;27.9505
26;46;52I220;6.387;58.6181;28.7572
25;11;52I220;23.9385;70.8914;26.0844
25;12;52I220;11.0323;61.3975;25.9794
25;13;52I220;16.8508;64.512;26.9693
25;14;52I220;21.4415;65.4213;27.9652
25;15;52I220;17.8931;64.5718;27.8075
25;16;52I220;15.9983;63.0842;27.6918
25;17;52I220;15.5292;64.5827;28.1299
25;18;52I220;15.9879;65.4733;27.8718
25;19;52I220;15.0259;64.9822;28.1383
25;20;52I220;19.4878;65.9791;28.1897
25;21;52I220;13.2942;63.516;28.4702
25;22;52I220;13.3477;64.0532;28.327
25;23;52I220;19.2164;66.5424;28.5019
25;24;52I220;22.3064;69.9844;27.547
25;25;52I220;18.4717;66.3623;27.8043
25;26;52I220;20.537;67.3603;28.0164
25;27;52I220;21.8718;68.3818;27.5172
25;28;52I220;20.2467;65.4378;28.0618
25;29;52I220;21.2264;67.5917;28.1691
25;30;52I220;21.1427;68.6957;28.0165
25;31;52I220;20.4348;66.3167;28.6431
25;32;52I220;13.7333;64.4385;28.6119
25;33;52I220;17.9468;67.1672;28.8184
25;34;52I220;10.3407;64.0795;26.2364
25;35;52I220;6.2529;60.4073;26.3363
25;36;52I220;8.3374;63.8997;25.3876
25;37;52I220;4.2626;61.6276;24.6845
25;38;52I220;7.4891;61.5302;27.2335
25;39;52I220;6.5143;60.3794;26.7191
25;40;52I220;8.1811;62.5194;27.6638
25;41;52I220;10.4159;63.6047;27.803
25;42;52I220;13.7859;66.7049;26.9998
25;43;52I220;11.1;62.8413;28.2749
25;44;52I220;12.5805;63.6733;28.8183
25;45;52I220;2.5313;46.8691;27.9716
25;47;52I220;0.0483;24.2064;20.5963
25;48;52I220;0.0668;33.9789;21.0791
24;11;52I220;15.509;67.5122;26.5646
24;12;52I220;15.5883;64.7744;26.1662
24;13;52I220;21.4613;67.0927;26.7635
24;14;52I220;22.6291;67.171;27.7337
24;15;52I220;9.5345;60.3653;28.3091
24;16;52I220;10.1087;60.4521;28.0097
24;17;52I220;13.229;63.3385;27.9327
24;18;52I220;22.338;68.1433;28.4363
24;19;52I220;13.1341;63.8251;27.6228
24;20;52I220;13.7774;63.8501;27.8129
24;21;52I220;11.0515;63.018;27.4013
24;22;52I220;12.4266;63.9849;27.9204
24;23;52I220;14.3865;64.4605;28.3897
24;24;52I220;17.8409;66.7917;28.351
24;25;52I220;21.0239;67.7077;28.4435
24;26;52I220;23.1679;68.9132;27.6565
24;27;52I220;19.2099;66.5112;27.4764
24;28;52I220;11.9921;63.4004;28.0345
24;29;52I220;21.6279;70.1118;27.402
24;30;52I220;15.84;65.1082;28.7093
24;31;52I220;11.0081;62.1354;28.6541
24;32;52I220;9.5695;60.95;28.4222
24;33;52I220;18.9044;70.4686;28.4538
24;34;52I220;11.1573;66.4262;25.9742
24;35;52I220;5.7609;60.6995;25.5656
24;36;52I220;13.1077;67.5008;25.4519
24;37;52I220;5.2728;60.2989;26.44
24;38;52I220;10.5165;62.6421;27.5632
24;39;52I220;9.9098;61.0172;27.4748
24;40;52I220;10.9026;62.552;28.761
24;41;52I220;10.1211;60.39;27.6898
24;42;52I220;9.788;62.5495;28.0676
24;43;52I220;8.2485;59.3955;28.4462
24;44;52I220;0.0656;29.3034;25.7932
24;46;52I220;0.0766;32.4121;18.9656
24;47;52I220;10.9334;59.5453;27.5032
24;48;52I220;15.387;63.8208;27.58
23;10;52I220;1.632;50;24.868
23;11;52I220;15.8038;66.1939;26.2789
23;12;52I220;14.617;63.6111;26.9523
23;13;52I220;13.0243;61.8531;27.3607
23;14;52I220;17.4043;63.3996;26.8114
23;15;52I220;5.9445;54.608;27.4235
23;16;52I220;7.2014;57.4235;28.2408
23;17;52I220;9.9496;61.2763;28.2528
23;18;52I220;20.6396;65.9808;28.3186
23;19;52I220;20.1904;64.6892;28.8707
23;20;52I220;21.0585;67.3056;28.6359
23;21;52I220;18.4147;66.8968;27.8394
23;22;52I220;16.4574;65.7438;28.5282
23;23;52I220;20.3418;66.872;28.7489
23;24;52I220;18.2256;66.7807;28.7446
23;25;52I220;20.9835;67.579;28.6937
23;26;52I220;13.8744;65.4639;28.6316
23;27;52I220;21.925;67.8323;28.6314
23;28;52I220;22.8441;70.4383;27.9846
23;29;52I220;22.2332;68.1583;28.1106
23;30;52I220;22.6046;71.0486;28.2354
23;31;52I220;13.5593;64.6553;28.1959
23;32;52I220;12.4799;66.2861;28.4859
23;33;52I220;8.3212;63.4919;26.5256
23;34;52I220;2.6582;62.4052;25.4213
23;35;52I220;7.447;62.1426;26.5846
23;36;52I220;3.2627;60.0187;25.2371
23;37;52I220;5.4666;57.8796;28.0817
23;38;52I220;9.9057;61.183;28.8968
23;39;52I220;9.6302;60.5361;28.323
23;40;52I220;12.1826;62.7656;27.7978
23;41;52I220;9.775;60.9604;28.0021
23;42;52I220;1.752;47.3648;28.5944
23;44;52I220;0.0267;21.6251;17.7948
23;45;52I220;0.2559;42.1273;24.3895
23;46;52I220;9.2264;60.144;28.1051
23;47;52I220;12.4352;61.2703;28.3235
23;48;52I220;7.4518;56.9842;28.4991
22;10;52I220;14.8602;65.5269;26.9667
22;11;52I220;14.887;64.8745;26.0703
22;12;52I220;20.1542;66.7273;26.8697
22;13;52I220;15.6348;63.9888;27.0687
22;14;52I220;11.4012;60.5153;26.4028
22;15;52I220;5.9587;56.281;26.6729
22;16;52I220;6.4672;58.4997;27.5378
